stylist_id,provider_name,country,city,area_name,postcode_outward,location_raw,service_name_raw,category_name_raw,price_minor,currency,booking_url,fallback_booking_url,snapshot_fetched_at,external_service_id,data_source
abca62ab-8c75-4671-b193-6df5b0c334ad,NH.Galore,England,London,,,"North London, NG3",Extra Small knotless,Knotless braids ,14000,GBP,https://nhgalore.as.me/,,2026-01-15T12:30:40.513608+00:00,0,service_facts
abca62ab-8c75-4671-b193-6df5b0c334ad,NH.Galore,England,London,,,"North London, NG3",Small knotless,Knotless braids ,12000,GBP,https://nhgalore.as.me/,,2026-01-15T12:30:40.513608+00:00,1,service_facts
abca62ab-8c75-4671-b193-6df5b0c334ad,NH.Galore,England,London,,,"North London, NG3",Medium knotless,Knotless braids ,9000,GBP,https://nhgalore.as.me/,,2026-01-15T12:30:40.513608+00:00,2,service_facts
abca62ab-8c75-4671-b193-6df5b0c334ad,NH.Galore,England,London,,,"North London, NG3",Large/ Medium knotless,Knotless braids ,8000,GBP,https://nhgalore.as.me/,,2026-01-15T12:30:40.513608+00:00,3,service_facts
abca62ab-8c75-4671-b193-6df5b0c334ad,NH.Galore,England,London,,,"North London, NG3",Jumbo knotless,Knotless braids ,5500,GBP,https://nhgalore.as.me/,,2026-01-15T12:30:40.513608+00:00,4,service_facts
abca62ab-8c75-4671-b193-6df5b0c334ad,NH.Galore,England,London,,,"North London, NG3",Coi leray braids,Knotless braids ,5500,GBP,https://nhgalore.as.me/,,2026-01-15T12:30:40.513608+00:00,5,service_facts
2a5a8adc-5dd0-46a6-b3eb-2af3569e3b80,Coyia's Hair Studio,England,London,,,"North London, Tottenham",Touch-up (Knotless Braids - Medium) ,Touch-up Appointment ,5000,GBP,https://chsbooking.as.me/,,2026-01-15T12:35:55.035018+00:00,1,service_facts
2a5a8adc-5dd0-46a6-b3eb-2af3569e3b80,Coyia's Hair Studio,England,London,,,"North London, Tottenham",Knotless Braids (Small),Women Braids ,20000,GBP,https://chsbooking.as.me/,,2026-01-15T12:35:55.035018+00:00,2,service_facts
2a5a8adc-5dd0-46a6-b3eb-2af3569e3b80,Coyia's Hair Studio,England,London,,,"North London, Tottenham",Knotless Braids (Jumbo),Women Braids ,9000,GBP,https://chsbooking.as.me/,,2026-01-15T12:35:55.035018+00:00,5,service_facts
6179a381-574b-4373-8ab8-759baa527d2a,Slayed By DZ,England,London,,,South London,Knotless Braids (Small),Knotless Braids,14000,GBP,https://slayedbydz.as.me/,,2026-01-15T13:06:44.747748+00:00,0,service_facts
6179a381-574b-4373-8ab8-759baa527d2a,Slayed By DZ,England,London,,,South London,Knotless Braids (Medium),Knotless Braids,13000,GBP,https://slayedbydz.as.me/,,2026-01-15T13:06:44.747748+00:00,1,service_facts
6179a381-574b-4373-8ab8-759baa527d2a,Slayed By DZ,England,London,,,South London,Knotless Braids (Large),Knotless Braids,12000,GBP,https://slayedbydz.as.me/,,2026-01-15T13:06:44.747748+00:00,2,service_facts
eaf6c638-b903-4211-9564-d569e5e26e8c,Braided beauty,England,London,,,"North London, Tottenham",1-1 Knotless Braid Masterclass,1-1 CLASSES,45000,GBP,https://braided-beauty.as.me/,,2026-01-15T12:36:34.995832+00:00,1,service_facts
eaf6c638-b903-4211-9564-d569e5e26e8c,Braided beauty,England,London,,,"North London, Tottenham",1:1 Online Knotless Braids Masterclass,1-1 CLASSES,18500,GBP,https://braided-beauty.as.me/,,2026-01-15T12:36:34.995832+00:00,4,service_facts
eaf6c638-b903-4211-9564-d569e5e26e8c,Braided beauty,England,London,,,"North London, Tottenham",Children’s Knotless Braids,CHILDREN’S BRAIDS (8-12s ONLY),8000,GBP,https://braided-beauty.as.me/,,2026-01-15T12:36:34.995832+00:00,0,service_facts
c832dee9-2b8d-4524-bc82-77383ea3315b,SK’SLAY,England,South East London,,,South East London,SMALL KNOTLESS BRAIDS,KNOTLESS BRAIDS ,13500,GBP,https://app.acuityscheduling.com/schedule.php?owner=17148304,,2026-01-15T13:18:52.443852+00:00,0,service_facts
c832dee9-2b8d-4524-bc82-77383ea3315b,SK’SLAY,England,South East London,,,South East London,S’MEDIUM (SMALL/MEDIUM)  KNOTLESS BRAIDS,KNOTLESS BRAIDS ,11500,GBP,https://app.acuityscheduling.com/schedule.php?owner=17148304,,2026-01-15T13:18:52.443852+00:00,1,service_facts
c832dee9-2b8d-4524-bc82-77383ea3315b,SK’SLAY,England,South East London,,,South East London,MEDIUM KNOTLESS BRAIDS,KNOTLESS BRAIDS ,9000,GBP,https://app.acuityscheduling.com/schedule.php?owner=17148304,,2026-01-15T13:18:52.443852+00:00,2,service_facts
c832dee9-2b8d-4524-bc82-77383ea3315b,SK’SLAY,England,South East London,,,South East London,LARGE KNOTLESS BRAIDS,KNOTLESS BRAIDS ,7000,GBP,https://app.acuityscheduling.com/schedule.php?owner=17148304,,2026-01-15T13:18:52.443852+00:00,3,service_facts
eaf6c638-b903-4211-9564-d569e5e26e8c,Braided beauty,England,London,,,"North London, Tottenham",SMALL KNOTLESS,KNOTLESS BRAIDS ,27000,GBP,https://braided-beauty.as.me/,,2026-01-15T12:36:34.995832+00:00,2,service_facts
eaf6c638-b903-4211-9564-d569e5e26e8c,Braided beauty,England,London,,,"North London, Tottenham",MEDIUM KNOTLESS,KNOTLESS BRAIDS ,14000,GBP,https://braided-beauty.as.me/,,2026-01-15T12:36:34.995832+00:00,3,service_facts
eaf6c638-b903-4211-9564-d569e5e26e8c,Braided beauty,England,London,,,"North London, Tottenham",XSMALL KNOTLESS,KNOTLESS BRAIDS ,31000,GBP,https://braided-beauty.as.me/,,2026-01-15T12:36:34.995832+00:00,5,service_facts
eaf6c638-b903-4211-9564-d569e5e26e8c,Braided beauty,England,London,,,"North London, Tottenham",FULANI BRAIDS,KNOTLESS BRAIDS ,16000,GBP,https://braided-beauty.as.me/,,2026-01-15T12:36:34.995832+00:00,6,service_facts
1c89b539-e9ed-4130-aeb1-ddcce657c4b3,Raine Bells Hair World,England,London,,E12,East London,Knotless Braids-Large (Waist Length),Knotless Braids,12000,GBP,https://app.acuityscheduling.com/schedule.php?owner=24126565,,2026-01-15T13:01:39.122367+00:00,2,service_facts
1c89b539-e9ed-4130-aeb1-ddcce657c4b3,Raine Bells Hair World,England,London,,E12,East London,Knotless Braids Over Locs-Up to Bra Length,Braids Over Locs Styles,16000,GBP,https://app.acuityscheduling.com/schedule.php?owner=24126565,,2026-01-15T13:01:39.122367+00:00,3,service_facts
9fab9bf8-cfd3-433a-b498-c89bc91bf446,Braidsbybeautylinks,England,South London,,,South London,bob length boho  knotless[synthetic],BOHO KNOTLESS/GODDESS,28000,GBP,https://beautylinksbraids.as.me/,,2026-01-15T14:11:28.532181+00:00,0,service_facts
9fab9bf8-cfd3-433a-b498-c89bc91bf446,Braidsbybeautylinks,England,South London,,,South London,Medium boho knotless[human hair],BOHO KNOTLESS/GODDESS,36000,GBP,https://beautylinksbraids.as.me/,,2026-01-15T14:11:28.532181+00:00,1,service_facts
9fab9bf8-cfd3-433a-b498-c89bc91bf446,Braidsbybeautylinks,England,South London,,,South London,small  boho knotless[human hair],BOHO KNOTLESS/GODDESS,47000,GBP,https://beautylinksbraids.as.me/,,2026-01-15T14:11:28.532181+00:00,2,service_facts
584e2b0b-97cf-462d-b98f-a2287e33b744,Bimmytouch,England,London,,,South East London,Boho knotless braids( small medium,BOHO braids/ goddess braids,19000,GBP,https://bimmytouch.as.me/,,2026-01-15T13:45:16.977004+00:00,0,service_facts
584e2b0b-97cf-462d-b98f-a2287e33b744,Bimmytouch,England,London,,,South East London,Small Boho knotless/ goddess knotless,BOHO braids/ goddess braids,25000,GBP,https://bimmytouch.as.me/,,2026-01-15T13:45:16.977004+00:00,1,service_facts
584e2b0b-97cf-462d-b98f-a2287e33b744,Bimmytouch,England,London,,,South East London,Boho knotless braids (medium,BOHO braids/ goddess braids,15000,GBP,https://bimmytouch.as.me/,,2026-01-15T13:45:16.977004+00:00,5,service_facts
584e2b0b-97cf-462d-b98f-a2287e33b744,Bimmytouch,England,London,,,South East London,Boho  knotless braids(large,BOHO braids/ goddess braids,12000,GBP,https://bimmytouch.as.me/,,2026-01-15T13:45:16.977004+00:00,6,service_facts
584e2b0b-97cf-462d-b98f-a2287e33b744,Bimmytouch,England,London,,,South East London,Coi-lorey braids,KNOTLESS  BRAIDS,10000,GBP,https://bimmytouch.as.me/,,2026-01-15T13:45:16.977004+00:00,2,service_facts
584e2b0b-97cf-462d-b98f-a2287e33b744,Bimmytouch,England,London,,,South East London,Fulani braids (small),KNOTLESS  BRAIDS,16000,GBP,https://bimmytouch.as.me/,,2026-01-15T13:45:16.977004+00:00,3,service_facts
584e2b0b-97cf-462d-b98f-a2287e33b744,Bimmytouch,England,London,,,South East London,Extra small knotless,KNOTLESS  BRAIDS,40000,GBP,https://bimmytouch.as.me/,,2026-01-15T13:45:16.977004+00:00,4,service_facts
584e2b0b-97cf-462d-b98f-a2287e33b744,Bimmytouch,England,London,,,South East London,Small knotless braids,KNOTLESS  BRAIDS,20000,GBP,https://bimmytouch.as.me/,,2026-01-15T13:45:16.977004+00:00,7,service_facts
6510cd9b-97c6-4348-a348-dd7f89c1e026,KEANY Hair,England,London,,E16,East London,Knotless Braids (Large Size: Mid Back Length),Braid Services ,7000,GBP,https://app.acuityscheduling.com/schedule.php?owner=17658805,,2026-01-15T12:39:23.748859+00:00,3,service_facts
d72547cc-5909-44bd-93d7-68704988d531,Braids And Chill,England,London,,SE16,East London,boho knotless braids Human Hair (1B),All Inclusive Boho Braids Package,38500,GBP,https://braidsnchill.as.me/,,2026-01-15T12:37:19.987344+00:00,0,service_facts
d72547cc-5909-44bd-93d7-68704988d531,Braids And Chill,England,London,,SE16,East London,boho knotless braids Human Hair (one Colour) please email.,All Inclusive Boho Braids Package,39500,GBP,https://braidsnchill.as.me/,,2026-01-15T12:37:19.987344+00:00,1,service_facts
d72547cc-5909-44bd-93d7-68704988d531,Braids And Chill,England,London,,SE16,East London,boho knotless braids Human Hair (MIX Colour) please email. ,All Inclusive Boho Braids Package,42000,GBP,https://braidsnchill.as.me/,,2026-01-15T12:37:19.987344+00:00,2,service_facts
d72547cc-5909-44bd-93d7-68704988d531,Braids And Chill,England,London,,SE16,East London,"Medium goddess bra length (less curls, one bundle only)",Goddess Knotless ,17500,GBP,https://braidsnchill.as.me/,,2026-01-15T12:37:19.987344+00:00,3,service_facts
d72547cc-5909-44bd-93d7-68704988d531,Braids And Chill,England,London,,SE16,East London,Knotless waist length (small),Knotless Braids,18500,GBP,https://braidsnchill.as.me/,,2026-01-15T12:37:19.987344+00:00,4,service_facts
d72547cc-5909-44bd-93d7-68704988d531,Braids And Chill,England,London,,SE16,East London,Large Knotless Waist length,Knotless Braids,9500,GBP,https://braidsnchill.as.me/,,2026-01-15T12:37:19.987344+00:00,5,service_facts
d72547cc-5909-44bd-93d7-68704988d531,Braids And Chill,England,London,,SE16,East London,Knotless Small Bra Length,Knotless Braids,14500,GBP,https://braidsnchill.as.me/,,2026-01-15T12:37:19.987344+00:00,6,service_facts
6510cd9b-97c6-4348-a348-dd7f89c1e026,KEANY Hair,England,London,,E16,East London,Knotless Braids (Medium Size: Mid Back Length),Braid Services ,8000,GBP,https://app.acuityscheduling.com/schedule.php?owner=17658805,,2026-01-15T12:39:23.748859+00:00,6,service_facts
6510cd9b-97c6-4348-a348-dd7f89c1e026,KEANY Hair,England,London,,E16,East London,Knotless Braids (Medium Size: Waist Length),Braid Services ,9000,GBP,https://app.acuityscheduling.com/schedule.php?owner=17658805,,2026-01-15T12:39:23.748859+00:00,7,service_facts
6510cd9b-97c6-4348-a348-dd7f89c1e026,KEANY Hair,England,London,,E16,East London,Boho Knotless Braids (Medium Sized: Mid Back Length),Braid Services ,8500,GBP,https://app.acuityscheduling.com/schedule.php?owner=17658805,,2026-01-15T12:39:23.748859+00:00,9,service_facts
6510cd9b-97c6-4348-a348-dd7f89c1e026,KEANY Hair,England,London,,E16,East London,French Curl Hair- Smedium Size  knotless Braids (Waist Length),Braid Services ,13000,GBP,https://app.acuityscheduling.com/schedule.php?owner=17658805,,2026-01-15T12:39:23.748859+00:00,10,service_facts
1c89b539-e9ed-4130-aeb1-ddcce657c4b3,Raine Bells Hair World,England,London,,E12,East London,Knotless Braids-Small (Waist Length),Knotless Braids,18000,GBP,https://app.acuityscheduling.com/schedule.php?owner=24126565,,2026-01-15T13:01:39.122367+00:00,0,service_facts
1c89b539-e9ed-4130-aeb1-ddcce657c4b3,Raine Bells Hair World,England,London,,E12,East London,Knotless Braids-Medium (Waist Length),Knotless Braids,15000,GBP,https://app.acuityscheduling.com/schedule.php?owner=24126565,,2026-01-15T13:01:39.122367+00:00,1,service_facts
313485a9-8644-4019-b891-a47f9dd691fc,Samara Hair Salon,England,South London,,,"South London, Croydon",Knotless braids (large),Braids,12000,GBP,https://samarahairsalon.as.me/,,2026-01-15T13:14:11.114105+00:00,0,service_facts
313485a9-8644-4019-b891-a47f9dd691fc,Samara Hair Salon,England,South London,,,"South London, Croydon",Knotless braids (medium),Braids,15000,GBP,https://samarahairsalon.as.me/,,2026-01-15T13:14:11.114105+00:00,2,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",Small Knotless Braids,WOMEN'S BRAIDS,13000,GBP,https://app.acuityscheduling.com/schedule.php?owner=25269940,,2026-01-27T19:29:28.605323+00:00,1,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",S-Medium Knotless Braids,WOMEN'S BRAIDS,12500,GBP,https://app.acuityscheduling.com/schedule.php?owner=25269940,,2026-01-27T19:29:28.605323+00:00,2,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",Medium Knotless Braids,WOMEN'S BRAIDS,10000,GBP,https://app.acuityscheduling.com/schedule.php?owner=25269940,,2026-01-27T19:29:28.605323+00:00,3,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",Large Knotless Braids,WOMEN'S BRAIDS,7000,GBP,https://app.acuityscheduling.com/schedule.php?owner=25269940,,2026-01-27T19:29:28.605323+00:00,4,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",XL Jumbo Knotless Braids,WOMEN'S BRAIDS,5000,GBP,https://app.acuityscheduling.com/schedule.php?owner=25269940,,2026-01-27T19:29:28.605323+00:00,5,service_facts
2a8687a8-5ac2-419a-98f3-a6817fa7b1a1,Rooted. By Tee,England,South London,,CR0,"South London, Croydon",Knotless Braids (Small),Braids,12000,GBP,https://rootedbytee.as.me/,,2026-01-15T13:15:44.801045+00:00,0,service_facts
2a8687a8-5ac2-419a-98f3-a6817fa7b1a1,Rooted. By Tee,England,South London,,CR0,"South London, Croydon",Knotless Braids (Medium),Braids,11000,GBP,https://rootedbytee.as.me/,,2026-01-15T13:15:44.801045+00:00,1,service_facts
2a8687a8-5ac2-419a-98f3-a6817fa7b1a1,Rooted. By Tee,England,South London,,CR0,"South London, Croydon",Knotless Braids (Jumbo),Braids,9000,GBP,https://rootedbytee.as.me/,,2026-01-15T13:15:44.801045+00:00,2,service_facts
2a8687a8-5ac2-419a-98f3-a6817fa7b1a1,Rooted. By Tee,England,South London,,CR0,"South London, Croydon",Knotless Goddess Braids (Small),Braids,12000,GBP,https://rootedbytee.as.me/,,2026-01-15T13:15:44.801045+00:00,6,service_facts
2a8687a8-5ac2-419a-98f3-a6817fa7b1a1,Rooted. By Tee,England,South London,,CR0,"South London, Croydon",Knotless Goddess Braids (Medium),Braids,11000,GBP,https://rootedbytee.as.me/,,2026-01-15T13:15:44.801045+00:00,7,service_facts
2a8687a8-5ac2-419a-98f3-a6817fa7b1a1,Rooted. By Tee,England,South London,,CR0,"South London, Croydon",Knotless Goddess Braids (Jumbo),Braids,10000,GBP,https://rootedbytee.as.me/,,2026-01-15T13:15:44.801045+00:00,8,service_facts
b0137a97-4602-4f8a-beff-990cf592fa7a,DRIPPINSTYLES HAIR STUDIO,England,London,NW10,,"London, NW10",KNOTLESS BRAIDS (MEDIUM),KNOTLESS BRAIDS & TWISTS ,12000,GBP,https://drippinstyless.as.me/,,2026-01-15T12:38:07.627798+00:00,0,service_facts
b0137a97-4602-4f8a-beff-990cf592fa7a,DRIPPINSTYLES HAIR STUDIO,England,London,NW10,,"London, NW10",KNOTLESS BRAIDS (SMALL/MEDIUM) ,KNOTLESS BRAIDS & TWISTS ,14500,GBP,https://drippinstyless.as.me/,,2026-01-15T12:38:07.627798+00:00,1,service_facts
b0137a97-4602-4f8a-beff-990cf592fa7a,DRIPPINSTYLES HAIR STUDIO,England,London,NW10,,"London, NW10",KNOTLESS SMALL BRAIDS,KNOTLESS BRAIDS & TWISTS ,17500,GBP,https://drippinstyless.as.me/,,2026-01-15T12:38:07.627798+00:00,2,service_facts
b0137a97-4602-4f8a-beff-990cf592fa7a,DRIPPINSTYLES HAIR STUDIO,England,London,NW10,,"London, NW10",KNOTLESS EXTRA SMALL BRAIDS,KNOTLESS BRAIDS & TWISTS ,20500,GBP,https://drippinstyless.as.me/,,2026-01-15T12:38:07.627798+00:00,3,service_facts
b0137a97-4602-4f8a-beff-990cf592fa7a,DRIPPINSTYLES HAIR STUDIO,England,London,NW10,,"London, NW10",MEDIUM TWISTS,KNOTLESS BRAIDS & TWISTS ,10500,GBP,https://drippinstyless.as.me/,,2026-01-15T12:38:07.627798+00:00,4,service_facts
b0137a97-4602-4f8a-beff-990cf592fa7a,DRIPPINSTYLES HAIR STUDIO,England,London,NW10,,"London, NW10",SMALL/MEDIUM TWISTS,KNOTLESS BRAIDS & TWISTS ,13000,GBP,https://drippinstyless.as.me/,,2026-01-15T12:38:07.627798+00:00,5,service_facts
b0137a97-4602-4f8a-beff-990cf592fa7a,DRIPPINSTYLES HAIR STUDIO,England,London,NW10,,"London, NW10",SMALL TWISTS,KNOTLESS BRAIDS & TWISTS ,14500,GBP,https://drippinstyless.as.me/,,2026-01-15T12:38:07.627798+00:00,6,service_facts
b0137a97-4602-4f8a-beff-990cf592fa7a,DRIPPINSTYLES HAIR STUDIO,England,London,NW10,,"London, NW10",EXTRA SMALL TWISTS,KNOTLESS BRAIDS & TWISTS ,15500,GBP,https://drippinstyless.as.me/,,2026-01-15T12:38:07.627798+00:00,7,service_facts
b0137a97-4602-4f8a-beff-990cf592fa7a,DRIPPINSTYLES HAIR STUDIO,England,London,NW10,,"London, NW10",EXTENSIONS TAKE DOWN  ,KNOTLESS BRAIDS & TWISTS ,5000,GBP,https://drippinstyless.as.me/,,2026-01-15T12:38:07.627798+00:00,8,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",XL Jumbo Knotless Braids,WOMEN'S BRAIDS & LOCS ,5000,GBP,https://queensbeautyclinicuk.as.me/,,2026-01-15T13:16:59.033595+00:00,0,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",Small Knotless Braids,WOMEN'S BRAIDS & LOCS ,13000,GBP,https://queensbeautyclinicuk.as.me/,,2026-01-15T13:16:59.033595+00:00,7,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",S-Medium Knotless Braids,WOMEN'S BRAIDS & LOCS ,12500,GBP,https://queensbeautyclinicuk.as.me/,,2026-01-15T13:16:59.033595+00:00,8,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",Medium Knotless Braids,WOMEN'S BRAIDS & LOCS ,10000,GBP,https://queensbeautyclinicuk.as.me/,,2026-01-15T13:16:59.033595+00:00,9,service_facts
a64db157-e9a1-4913-9c63-b3bbfd1538fe,Queens Beauty Clinic,Unknown,Birmingham,B5,,"Birmingham, B5",Large Knotless Braids,WOMEN'S BRAIDS & LOCS ,7000,GBP,https://queensbeautyclinicuk.as.me/,,2026-01-15T13:16:59.033595+00:00,10,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Goddess Knotless Bob,Adult Beauties (ages 12 and up),25000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,4,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Goddess Knotless Bob (small),Adult Beauties (ages 12 and up),29000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,5,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Re-do Edges (knotless braids),Adult Beauties (ages 12 and up),10000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,7,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Crown knotless,Adult Beauties (ages 12 and up),17500,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,8,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Adult Small Knotless Braids,Adult Beauties (ages 12 and up),32500,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,9,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Adult Small Waist/Butt length Knotless Braids,Adult Beauties (ages 12 and up),37000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,10,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Adult Medium Knotless Braids,Adult Beauties (ages 12 and up),23000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,11,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Adult Medium  Waist/Butt Length Knotless Braids,Adult Beauties (ages 12 and up),28000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,12,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Adult Large Knotless Braids,Adult Beauties (ages 12 and up),18000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,13,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Adult Jumbo Knotless Braids,Adult Beauties (ages 12 and up),15000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,14,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Adult connectivity w/knotless,Adult Beauties (ages 12 and up),20000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,15,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Adult half cornrows w/knotless,Adult Beauties (ages 12 and up),18000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,16,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Medium Goddess /Boho Knotless Specials!!!,Specials!!!!!!!,28000,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,0,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Teen Jumbo Knotless,Teen Beauties (ages 9-11),12500,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,1,service_facts
af5adaaa-46e2-4c53-8773-06700206121f,The Braiding Room,England,London,,,West London,Teen lemonade knotless,Teen Beauties (ages 9-11),18500,GBP,https://thebraidingroom1.as.me/,,2026-01-15T12:39:07.311307+00:00,2,service_facts
9fab9bf8-cfd3-433a-b498-c89bc91bf446,Braidsbybeautylinks,England,South London,,,South London,GYPSY BRAIDS,BOHO KNOTLESS/GODDESS,70000,GBP,https://beautylinksbraids.as.me/,,2026-01-15T14:11:28.532181+00:00,3,service_facts
9fab9bf8-cfd3-433a-b498-c89bc91bf446,Braidsbybeautylinks,England,South London,,,South London,Linksafric,BOHO KNOTLESS/GODDESS,46000,GBP,https://beautylinksbraids.as.me/,,2026-01-15T14:11:28.532181+00:00,4,service_facts
9fab9bf8-cfd3-433a-b498-c89bc91bf446,Braidsbybeautylinks,England,South London,,,South London,Boho loc with human curls,BOHO KNOTLESS/GODDESS,35000,GBP,https://beautylinksbraids.as.me/,,2026-01-15T14:11:28.532181+00:00,5,service_facts
9fab9bf8-cfd3-433a-b498-c89bc91bf446,Braidsbybeautylinks,England,South London,,,South London,Bob length boho knotless ( human curls),BOHO KNOTLESS/GODDESS,31000,GBP,https://beautylinksbraids.as.me/,,2026-01-15T14:11:28.532181+00:00,6,service_facts
9fab9bf8-cfd3-433a-b498-c89bc91bf446,Braidsbybeautylinks,England,South London,,,South London,Wet and wavy knotless Bora braids,BOHO KNOTLESS/GODDESS,56000,GBP,https://beautylinksbraids.as.me/,,2026-01-15T14:11:28.532181+00:00,7,service_facts
2151fda1-4356-4918-b602-214fb7114323,Gracious Hair Designs,England,Nottingham,,,,Knotless Box braids (waist length),9. Boho Braids + Knotless Braids ,18000,GBP,https://gracioushairdesigns.as.me/,,2026-01-15T14:10:47.453095+00:00,0,service_facts
2151fda1-4356-4918-b602-214fb7114323,Gracious Hair Designs,England,Nottingham,,,,Hybrid Boho Braids,9. Boho Braids + Knotless Braids ,18500,GBP,https://gracioushairdesigns.as.me/,,2026-01-15T14:10:47.453095+00:00,1,service_facts
2151fda1-4356-4918-b602-214fb7114323,Gracious Hair Designs,England,Nottingham,,,,Boho Braids  - Small Size,9. Boho Braids + Knotless Braids ,27500,GBP,https://gracioushairdesigns.as.me/,,2026-01-15T14:10:47.453095+00:00,2,service_facts
2151fda1-4356-4918-b602-214fb7114323,Gracious Hair Designs,England,Nottingham,,,,Boho Braids  -  Medium Size,9. Boho Braids + Knotless Braids ,25000,GBP,https://gracioushairdesigns.as.me/,,2026-01-15T14:10:47.453095+00:00,3,service_facts
2151fda1-4356-4918-b602-214fb7114323,Gracious Hair Designs,England,Nottingham,,,,Goddess Braids (waist length),9. Boho Braids + Knotless Braids ,20000,GBP,https://gracioushairdesigns.as.me/,,2026-01-15T14:10:47.453095+00:00,4,service_facts
2151fda1-4356-4918-b602-214fb7114323,Gracious Hair Designs,England,Nottingham,,,,Extra Small Knotless Box braids (Mid-Back length),9. Boho Braids + Knotless Braids ,31000,GBP,https://gracioushairdesigns.as.me/,,2026-01-15T14:10:47.453095+00:00,5,service_facts
2151fda1-4356-4918-b602-214fb7114323,Gracious Hair Designs,England,Nottingham,,,,Extra Small Waist Length Knotless braids,9. Boho Braids + Knotless Braids ,37000,GBP,https://gracioushairdesigns.as.me/,,2026-01-15T14:10:47.453095+00:00,6,service_facts
81eb8e7f-72c0-43fd-8311-2432db954437,AdelineTresses,England,London,N6,,"London, N6",Jumbo Boho Knotless,Boho Knotless Braids,8500,GBP,https://adelinetresses.as.me/,,2026-01-15T11:58:35.153651+00:00,0,service_facts
81eb8e7f-72c0-43fd-8311-2432db954437,AdelineTresses,England,London,N6,,"London, N6",Medium Boho Knotless,Boho Knotless Braids,11500,GBP,https://adelinetresses.as.me/,,2026-01-15T11:58:35.153651+00:00,1,service_facts
81eb8e7f-72c0-43fd-8311-2432db954437,AdelineTresses,England,London,N6,,"London, N6",Small Boho Knotless,Boho Knotless Braids,16500,GBP,https://adelinetresses.as.me/,,2026-01-15T11:58:35.153651+00:00,2,service_facts
